date,sku_id,units_sold,price,on_promo,views
2024-01-07,SKU_16,237,286.87,0,5408
2024-01-08,SKU_16,195,151.03,0,3984
2024-01-09,SKU_16,204,791.48,0,3288
2024-01-10,SKU_16,183,160.38,0,2534
2024-01-11,SKU_16,207,616.41,0,4269
2024-01-12,SKU_16,186,38.53,0,3353
2024-01-13,SKU_16,246,339.63,0,5026
2024-01-14,SKU_16,198,268.05,0,4846
2024-01-15,SKU_16,217,627.64,0,1683
2024-01-16,SKU_16,194,665.45,0,4435
2024-01-17,SKU_16,220,951.36,0,1786
2024-01-18,SKU_16,201,1039.19,0,2013
2024-01-19,SKU_16,196,598.16,0,3762
2024-01-20,SKU_16,378,291.11,1,6876
2024-01-21,SKU_16,177,697.99,0,4573
2024-01-22,SKU_16,191,1127.04,0,2276
2024-01-23,SKU_16,202,219.63,0,3941
2024-01-24,SKU_16,294,77.62,1,4084
2024-01-25,SKU_16,194,1058.86,0,1776
2024-01-26,SKU_16,195,336.83,0,4514
2024-01-27,SKU_16,196,704.64,0,3646
2024-01-28,SKU_16,222,105.68,0,3730
2024-01-29,SKU_16,202,356.59,0,5516
2024-01-30,SKU_16,184,349.44,0,3824
2024-01-31,SKU_16,208,304.65,0,2052
2024-02-01,SKU_16,198,350.49,0,3380
2024-02-02,SKU_16,197,951.16,0,4457
2024-02-03,SKU_16,238,476.28,0,5996
2024-02-04,SKU_16,211,1221.31,0,6087
2024-02-05,SKU_16,159,865.77,0,2371
2024-02-06,SKU_16,338,1022.97,1,5753
2024-02-07,SKU_16,211,1284.71,0,4530
2024-02-08,SKU_16,189,460.39,0,2878
2024-02-09,SKU_16,224,856.77,0,3912
2024-02-10,SKU_16,210,1118.74,0,4234
2024-02-11,SKU_16,223,842.1,0,4596
2024-02-12,SKU_16,195,601.88,0,3721
2024-02-13,SKU_16,178,218.56,0,3507
2024-02-14,SKU_16,186,1186.71,0,3538
2024-02-15,SKU_16,194,1135.25,0,3684
2024-02-16,SKU_16,197,78.91,0,4451
2024-02-17,SKU_16,217,534.32,0,3934
2024-02-18,SKU_16,389,1203.73,1,5903
2024-02-19,SKU_16,188,654.43,0,2629
2024-02-20,SKU_16,205,628.17,0,1662
2024-02-21,SKU_16,192,715.31,0,5363
2024-02-22,SKU_16,212,107.72,0,4911
2024-02-23,SKU_16,390,440.96,1,10125
2024-02-24,SKU_16,252,293.34,0,3792
2024-02-25,SKU_16,209,928.24,0,6154
2024-02-26,SKU_16,212,48.88,0,3166
2024-02-27,SKU_16,200,321.22,0,3975
2024-02-28,SKU_16,194,932.02,0,3117
2024-02-29,SKU_16,207,163.51,0,2683
2024-03-01,SKU_16,236,714.1,0,3314
2024-03-02,SKU_16,258,526.24,0,2313
2024-03-03,SKU_16,188,176.14,0,2271
2024-03-04,SKU_16,194,320.81,0,4300
2024-03-05,SKU_16,176,339.54,0,4009
2024-03-06,SKU_16,189,913.79,0,3065
2024-03-07,SKU_16,213,611.42,0,2753
2024-03-08,SKU_16,198,33.33,0,3937
2024-03-09,SKU_16,190,982.35,0,4507
2024-03-10,SKU_16,197,897.98,0,3036
2024-03-11,SKU_16,191,265.05,0,4601
2024-03-12,SKU_16,392,639.96,1,10974
2024-03-13,SKU_16,213,973.61,0,1943
2024-03-14,SKU_16,219,657.22,0,4929
2024-03-15,SKU_16,208,118.84,0,5095
2024-03-16,SKU_16,237,855.44,0,4500
2024-03-17,SKU_16,221,897.95,0,5278
2024-03-18,SKU_16,203,326.42,0,2891
2024-03-19,SKU_16,192,590.48,0,4449
2024-03-20,SKU_16,184,1104.83,0,3258
2024-03-21,SKU_16,335,1027.31,1,4691
2024-03-22,SKU_16,205,205.46,0,4349
2024-03-23,SKU_16,273,1213.7,1,3864
2024-03-24,SKU_16,239,629.92,0,3540
2024-03-25,SKU_16,191,355.54,0,1936
2024-03-26,SKU_16,189,482.83,0,4163
2024-03-27,SKU_16,215,1075.16,0,5137
2024-03-28,SKU_16,215,62.14,0,5128
2024-03-29,SKU_16,217,169.74,0,3757
2024-03-30,SKU_16,238,1254.02,0,3578
2024-03-31,SKU_16,202,825.66,0,2610
2024-04-01,SKU_16,211,88.75,0,4157
2024-04-02,SKU_16,206,506.72,0,2938
2024-04-03,SKU_16,207,328.79,0,3701
2024-04-04,SKU_16,178,936.27,0,4669
2024-04-05,SKU_16,170,540.74,0,3147
2024-04-06,SKU_16,266,373.38,0,6309
2024-04-07,SKU_16,215,1027.5,0,1736
2024-04-08,SKU_16,218,208.71,0,5905
2024-04-09,SKU_16,193,172.96,0,5298
2024-04-10,SKU_16,194,1320.85,0,4163
2024-04-11,SKU_16,201,627.69,0,5167
2024-04-12,SKU_16,204,248.97,0,5770
2024-04-13,SKU_16,252,741.06,0,5824
2024-04-14,SKU_16,219,977.98,0,5113
2024-04-15,SKU_16,205,1284.29,0,2300
2024-04-16,SKU_16,196,866.06,0,4317
2024-04-17,SKU_16,408,685.29,1,6104
2024-04-18,SKU_16,232,1023.76,0,3572
2024-04-19,SKU_16,188,57.72,0,3083
2024-04-20,SKU_16,229,466.1,0,5489
2024-04-21,SKU_16,210,1004.95,0,2142
2024-04-22,SKU_16,208,486.3,0,5605
2024-04-23,SKU_16,203,596.87,0,3452
2024-04-24,SKU_16,327,1269.35,1,7234
2024-04-25,SKU_16,379,307.79,1,9435
2024-04-26,SKU_16,178,755.43,0,4882
2024-04-27,SKU_16,203,1241.39,0,2129
2024-04-28,SKU_16,362,656.48,1,9444
2024-04-29,SKU_16,185,1059.95,0,2200
2024-04-30,SKU_16,213,69.12,0,4742
2024-05-01,SKU_16,175,422.84,0,2835
2024-05-02,SKU_16,188,1176.13,0,2064
2024-05-03,SKU_16,207,503.38,0,1795
2024-05-04,SKU_16,183,649.5,0,2904
2024-05-05,SKU_16,276,909.53,0,6262
2024-05-06,SKU_16,219,837.89,0,4128
2024-05-07,SKU_16,203,1143.45,0,3908
2024-05-08,SKU_16,385,604.41,1,7642
2024-05-09,SKU_16,178,806.5,0,2121
2024-05-10,SKU_16,200,1075.63,0,5356
2024-05-11,SKU_16,282,285.7,0,6741
2024-05-12,SKU_16,195,53.37,0,2365
2024-05-13,SKU_16,192,485.96,0,2364
2024-05-14,SKU_16,193,1087.71,0,1553
2024-05-15,SKU_16,185,1005.87,0,2967
2024-05-16,SKU_16,293,272.49,1,4677
2024-05-17,SKU_16,202,207.82,0,2458
2024-05-18,SKU_16,183,665.96,0,2875
2024-05-19,SKU_16,172,49.97,0,1721
2024-05-20,SKU_16,208,657.34,0,4081
2024-05-21,SKU_16,194,981.07,0,5300
2024-05-22,SKU_16,194,729.51,0,2266
2024-05-23,SKU_16,212,158.31,0,1847
2024-05-24,SKU_16,401,808.25,1,11329
2024-05-25,SKU_16,189,930.0,0,2055
2024-05-26,SKU_16,207,181.6,0,4393
2024-05-27,SKU_16,201,50.19,0,4906
2024-05-28,SKU_16,201,353.37,0,5349
2024-05-29,SKU_16,178,589.29,0,3840
2024-05-30,SKU_16,216,474.4,0,4330
2024-05-31,SKU_16,204,252.02,0,4663
2024-06-01,SKU_16,201,489.9,0,4766
2024-06-02,SKU_16,190,451.41,0,4222
2024-06-03,SKU_16,382,740.59,1,6446
2024-06-04,SKU_16,193,674.03,0,3916
2024-06-05,SKU_16,195,1106.69,0,2026
2024-06-06,SKU_16,198,787.7,0,3385
2024-06-07,SKU_16,204,624.3,0,2233
2024-06-08,SKU_16,179,663.55,0,3083
2024-06-09,SKU_16,284,545.18,1,5079
2024-06-10,SKU_16,221,130.88,0,5686
2024-06-11,SKU_16,195,92.65,0,4689
2024-06-12,SKU_16,186,491.78,0,3841
2024-06-13,SKU_16,193,481.17,0,4736
2024-06-14,SKU_16,214,219.63,0,4279
2024-06-15,SKU_16,190,157.69,0,4474
2024-06-16,SKU_16,186,963.5,0,3363
2024-06-17,SKU_16,227,573.59,0,5700
2024-06-18,SKU_16,209,616.88,0,3512
2024-06-19,SKU_16,179,1272.5,0,1609
2024-06-20,SKU_16,175,320.06,0,2867
2024-06-21,SKU_16,193,111.69,0,4823
2024-06-22,SKU_16,342,973.63,1,3105
2024-06-23,SKU_16,189,440.56,0,4690
2024-06-24,SKU_16,212,303.22,0,3311
2024-06-25,SKU_16,269,514.92,1,2153
2024-06-26,SKU_16,197,973.87,0,2540
2024-06-27,SKU_16,203,576.78,0,3531
2024-06-28,SKU_16,191,660.74,0,4353
2024-06-29,SKU_16,203,495.18,0,4084
2024-06-30,SKU_16,197,862.52,0,1737
2024-07-01,SKU_16,188,105.18,0,4006
2024-07-02,SKU_16,188,601.93,0,2247
2024-07-03,SKU_16,177,811.17,0,3902
2024-07-04,SKU_16,219,648.01,0,6115
2024-07-05,SKU_16,216,495.77,0,6035
2024-07-06,SKU_16,248,1212.51,0,6066
2024-07-07,SKU_16,291,134.0,1,4412
2024-07-08,SKU_16,187,1089.85,0,2766
2024-07-09,SKU_16,210,745.86,0,5093
2024-07-10,SKU_16,198,304.53,0,5666
2024-07-11,SKU_16,198,1162.33,0,3588
2024-07-12,SKU_16,172,1044.11,0,2287
2024-07-13,SKU_16,222,1027.09,0,6122
2024-07-14,SKU_16,244,565.7,0,5277
2024-07-15,SKU_16,205,1007.75,0,5048
2024-07-16,SKU_16,176,781.61,0,1666
2024-07-17,SKU_16,193,960.02,0,4754
2024-07-18,SKU_16,212,103.37,0,2819
2024-07-19,SKU_16,201,395.74,0,3596
2024-07-20,SKU_16,252,806.99,0,2773
2024-07-21,SKU_16,211,761.48,0,5592
2024-07-22,SKU_16,219,388.04,0,2834
2024-07-23,SKU_16,205,240.49,0,4958
2024-07-24,SKU_16,212,971.29,0,5304
2024-07-25,SKU_16,217,216.06,0,6066
2024-07-26,SKU_16,197,1065.01,0,3858
2024-07-27,SKU_16,219,311.94,0,5841
2024-07-28,SKU_16,481,755.45,1,9125
2024-07-29,SKU_16,198,648.13,0,5231
2024-07-30,SKU_16,209,1053.12,0,2501
2024-07-31,SKU_16,187,273.38,0,4501
2024-08-01,SKU_16,217,725.8,0,3442
2024-08-02,SKU_16,199,701.73,0,2933
2024-08-03,SKU_16,244,1233.92,0,5588
2024-08-04,SKU_16,187,412.85,0,1896
2024-08-05,SKU_16,209,492.13,0,2979
2024-08-06,SKU_16,213,333.13,0,5411
2024-08-07,SKU_16,198,960.71,0,4866
2024-08-08,SKU_16,191,940.92,0,2280
2024-08-09,SKU_16,223,283.38,0,3166
2024-08-10,SKU_16,192,213.05,0,3788
2024-08-11,SKU_16,189,649.95,0,2063
2024-08-12,SKU_16,183,953.16,0,4610
2024-08-13,SKU_16,197,385.46,0,3744
2024-08-14,SKU_16,200,681.8,0,5487
2024-08-15,SKU_16,201,402.92,0,1986
2024-08-16,SKU_16,194,529.57,0,3298
2024-08-17,SKU_16,191,776.47,0,2091
2024-08-18,SKU_16,170,627.94,0,4105
2024-08-19,SKU_16,178,323.32,0,1809
2024-08-20,SKU_16,223,637.52,0,4327
2024-08-21,SKU_16,291,102.43,1,4620
2024-08-22,SKU_16,237,157.08,1,6475
2024-08-23,SKU_16,208,701.54,0,5361
2024-08-24,SKU_16,226,454.86,0,3398
2024-08-25,SKU_16,195,47.4,0,3136
2024-08-26,SKU_16,203,395.47,0,5562
2024-08-27,SKU_16,226,718.67,0,5645
2024-08-28,SKU_16,307,981.8,0,5885
2024-08-29,SKU_16,192,717.31,0,3655
2024-08-30,SKU_16,183,139.32,0,4184
2024-08-31,SKU_16,343,628.46,1,4762
2024-09-01,SKU_16,238,408.76,0,4181
2024-09-02,SKU_16,204,318.26,0,4268
2024-09-03,SKU_16,207,961.92,0,3945
2024-09-04,SKU_16,196,774.08,0,5115
2024-09-05,SKU_16,215,289.73,0,5277
2024-09-06,SKU_16,194,260.63,0,5106
2024-09-07,SKU_16,187,971.88,0,2246
2024-09-08,SKU_16,206,341.1,0,2738
2024-09-09,SKU_16,205,990.8,0,1794
2024-09-10,SKU_16,398,1155.46,1,9703
2024-09-11,SKU_16,213,653.68,0,3082
2024-09-12,SKU_16,182,408.16,0,4506
2024-09-13,SKU_16,198,171.9,0,5726
2024-09-14,SKU_16,262,122.34,0,6598
2024-09-15,SKU_16,418,555.41,1,5490
2024-09-16,SKU_16,206,610.7,0,2279
2024-09-17,SKU_16,194,1043.55,0,4125
2024-09-18,SKU_16,164,383.33,0,2778
2024-09-19,SKU_16,204,259.11,0,5211
2024-09-20,SKU_16,160,861.61,0,3642
2024-09-21,SKU_16,225,592.6,0,4407
2024-09-22,SKU_16,248,247.11,0,3390
2024-09-23,SKU_16,194,575.24,0,4907
2024-09-24,SKU_16,376,548.11,1,3680
2024-09-25,SKU_16,198,983.09,0,2809
2024-09-26,SKU_16,209,639.37,0,3555
2024-09-27,SKU_16,189,119.67,0,4746
2024-09-28,SKU_16,600,874.61,1,9588
2024-09-29,SKU_16,240,959.07,0,3735
2024-09-30,SKU_16,191,736.34,0,2740
2024-10-01,SKU_16,189,877.14,0,3064
2024-10-02,SKU_16,181,521.03,0,1797
2024-10-03,SKU_16,230,1061.94,0,2866
2024-10-04,SKU_16,208,522.95,0,4401
2024-10-05,SKU_16,177,1206.85,0,4344
2024-10-06,SKU_16,232,705.5,0,2292
2024-10-07,SKU_16,200,531.92,0,4312
2024-10-08,SKU_16,179,628.31,0,4093
2024-10-09,SKU_16,211,791.58,0,2767
2024-10-10,SKU_16,182,45.35,0,3190
2024-10-11,SKU_16,276,720.56,1,4434
2024-10-12,SKU_16,356,150.45,0,2916
2024-10-13,SKU_16,264,536.76,0,5349
2024-10-14,SKU_16,208,829.11,0,2538
2024-10-15,SKU_16,202,431.01,0,1591
2024-10-16,SKU_16,219,305.87,0,5147
2024-10-17,SKU_16,196,171.1,0,2584
2024-10-18,SKU_16,207,563.62,0,2364
2024-10-19,SKU_16,203,425.47,0,1591
2024-10-20,SKU_16,176,1015.18,0,4447
2024-10-21,SKU_16,225,634.74,0,3668
2024-10-22,SKU_16,191,734.09,0,1686
2024-10-23,SKU_16,294,202.2,1,6432
2024-10-24,SKU_16,188,1141.4,0,2478
2024-10-25,SKU_16,219,292.65,0,4375
2024-10-26,SKU_16,239,1129.19,0,2363
2024-10-27,SKU_16,190,603.36,0,3833
2024-10-28,SKU_16,202,1008.13,0,2026
2024-10-29,SKU_16,189,118.04,0,4148
2024-10-30,SKU_16,209,693.83,0,4894
2024-10-31,SKU_16,183,670.56,0,1948
2024-11-01,SKU_16,224,743.46,0,2736
2024-11-02,SKU_16,174,477.59,0,4703
2024-11-03,SKU_16,205,1145.1,0,3327
2024-11-04,SKU_16,185,81.35,0,3621
2024-11-05,SKU_16,173,52.08,0,2013
2024-11-06,SKU_16,408,308.44,1,9433
2024-11-07,SKU_16,175,1086.78,0,2274
2024-11-08,SKU_16,209,515.4,0,2939
2024-11-09,SKU_16,203,1199.24,0,5554
2024-11-10,SKU_16,221,759.73,0,3742
2024-11-11,SKU_16,204,1035.94,0,4848
2024-11-12,SKU_16,177,239.45,0,3937
2024-11-13,SKU_16,179,48.02,0,3227
2024-11-14,SKU_16,200,418.24,0,4101
2024-11-15,SKU_16,191,617.18,0,4252
2024-11-16,SKU_16,188,1210.8,0,3504
2024-11-17,SKU_16,373,275.93,1,8582
2024-11-18,SKU_16,210,1113.66,0,4943
2024-11-19,SKU_16,218,424.11,0,3031
2024-11-20,SKU_16,194,316.61,0,1933
2024-11-21,SKU_16,380,623.66,1,4952
2024-11-22,SKU_16,196,835.26,0,3014
2024-11-23,SKU_16,238,408.68,0,5768
2024-11-24,SKU_16,398,541.43,1,11115
2024-11-25,SKU_16,211,670.6,0,4595
2024-11-26,SKU_16,207,858.74,0,1863
2024-11-27,SKU_16,220,736.04,0,6175
2024-11-28,SKU_16,203,684.78,0,3896
2024-11-29,SKU_16,245,877.95,1,5645
2024-11-30,SKU_16,176,1033.54,0,2262
2024-12-01,SKU_16,242,553.13,0,5391
2024-12-02,SKU_16,195,166.83,0,2529
2024-12-03,SKU_16,223,923.54,0,6522
2024-12-04,SKU_16,195,856.76,0,5087
2024-12-05,SKU_16,339,115.58,1,3990
2024-12-06,SKU_16,178,944.14,0,2484
2024-12-07,SKU_16,365,720.65,1,6285
2024-12-08,SKU_16,206,255.14,0,3253
2024-12-09,SKU_16,215,690.91,0,5199
2024-12-10,SKU_16,195,628.01,0,4700
2024-12-11,SKU_16,204,768.36,0,5700
2024-12-12,SKU_16,194,436.17,0,2306
2024-12-13,SKU_16,179,106.93,0,2855
2024-12-14,SKU_16,262,849.14,0,3192
2024-12-15,SKU_16,445,357.97,1,7319
2024-12-16,SKU_16,178,349.21,0,1667
2024-12-17,SKU_16,205,996.26,0,5309
2024-12-18,SKU_16,196,942.97,0,3918
2024-12-19,SKU_16,192,355.01,0,3704
2024-12-20,SKU_16,188,1343.75,0,4924
2024-12-21,SKU_16,184,58.98,0,2500
2024-12-22,SKU_16,207,230.47,0,2925
2024-12-23,SKU_16,194,528.83,0,4055
2024-12-24,SKU_16,205,807.27,0,3879
2024-12-25,SKU_16,208,1140.07,0,4173
2024-12-26,SKU_16,368,849.01,1,6920
2024-12-27,SKU_16,202,557.93,0,5845
2024-12-28,SKU_16,239,1310.08,0,4889
2024-12-29,SKU_16,258,545.19,0,3084
2024-12-30,SKU_16,210,151.71,0,5816
2024-12-31,SKU_16,210,1025.14,0,5709
2025-01-01,SKU_16,181,549.37,0,2113
2025-01-02,SKU_16,203,66.71,0,2214
2025-01-03,SKU_16,192,827.88,0,2676
2025-01-04,SKU_16,192,794.92,0,3293
2025-01-05,SKU_16,272,813.55,0,5902
2025-01-06,SKU_16,220,1069.4,0,6155
2025-01-07,SKU_16,281,158.09,1,3374
2025-01-08,SKU_16,197,846.4,0,5520
2025-01-09,SKU_16,183,297.81,0,1763
2025-01-10,SKU_16,197,395.1,0,4614
2025-01-11,SKU_16,231,1150.7,0,3889
2025-01-12,SKU_16,205,885.77,0,2429
2025-01-13,SKU_16,395,267.82,0,7531
2025-01-14,SKU_16,201,1152.83,0,3834
2025-01-15,SKU_16,205,633.65,0,3307
2025-01-16,SKU_16,206,1007.27,0,3881
2025-01-17,SKU_16,196,372.61,0,5703
2025-01-18,SKU_16,179,483.99,0,2860
2025-01-19,SKU_16,201,1048.58,0,3040
2025-01-20,SKU_16,178,96.6,0,5137
2025-01-21,SKU_16,204,649.23,0,1806
2025-01-22,SKU_16,211,956.53,0,6167
2025-01-23,SKU_16,170,695.86,0,2600
2025-01-24,SKU_16,201,395.61,0,2761
2025-01-25,SKU_16,368,315.79,0,8842
2025-01-26,SKU_16,215,932.76,0,5020
2025-01-27,SKU_16,234,1259.42,0,6235
2025-01-28,SKU_16,212,1220.02,0,4744
2025-01-29,SKU_16,387,44.81,1,5453
2025-01-30,SKU_16,212,570.73,0,2397
2025-01-31,SKU_16,209,132.95,0,5901
2025-02-01,SKU_16,233,299.76,0,3008
2025-02-02,SKU_16,173,511.42,0,1389
2025-02-03,SKU_16,214,640.32,0,3898
2025-02-04,SKU_16,216,131.31,0,3289
2025-02-05,SKU_16,196,482.54,0,1953
2025-02-06,SKU_16,178,477.7,0,1968
2025-02-07,SKU_16,187,914.14,0,4841
2025-02-08,SKU_16,237,971.21,0,3421
2025-02-09,SKU_16,249,1174.66,0,6675
2025-02-10,SKU_16,186,844.39,0,2817
2025-02-11,SKU_16,211,766.26,0,5012
2025-02-12,SKU_16,205,883.91,0,4328
2025-02-13,SKU_16,203,581.54,0,2719
2025-02-14,SKU_16,190,499.8,0,5061
2025-02-15,SKU_16,216,86.05,0,1920
2025-02-16,SKU_16,270,533.83,0,7719
2025-02-17,SKU_16,293,577.72,1,4464
2025-02-18,SKU_16,212,542.42,0,2386
2025-02-19,SKU_16,182,768.36,0,2357
2025-02-20,SKU_16,196,1009.31,0,2562
2025-02-21,SKU_16,206,480.22,0,4854
2025-02-22,SKU_16,217,742.93,0,1748
2025-02-23,SKU_16,219,995.8,0,5326
2025-02-24,SKU_16,359,754.25,1,6452
2025-02-25,SKU_16,201,732.0,0,1953
2025-02-26,SKU_16,181,995.02,0,2757
2025-02-27,SKU_16,183,408.76,0,1605
2025-02-28,SKU_16,179,485.49,0,1401
2025-03-01,SKU_16,416,497.84,1,6126
2025-03-02,SKU_16,217,1032.44,0,4370
2025-03-03,SKU_16,199,633.51,0,1812
2025-03-04,SKU_16,394,200.91,1,7029
2025-03-05,SKU_16,192,536.07,0,3634
2025-03-06,SKU_16,186,1075.62,0,2466
2025-03-07,SKU_16,187,453.04,0,2845
2025-03-08,SKU_16,270,939.54,0,2463
2025-03-09,SKU_16,189,719.33,0,5493
2025-03-10,SKU_16,222,265.14,0,2884
2025-03-11,SKU_16,199,1107.78,0,2766
2025-03-12,SKU_16,198,536.52,0,2706
2025-03-13,SKU_16,219,782.23,0,2192
2025-03-14,SKU_16,201,592.22,0,5451
2025-03-15,SKU_16,216,1054.39,0,2304
2025-03-16,SKU_16,231,69.53,0,1892
2025-03-17,SKU_16,404,482.63,1,5978
2025-03-18,SKU_16,208,1064.97,0,3084
2025-03-19,SKU_16,197,345.9,0,3724
2025-03-20,SKU_16,222,179.8,0,2821
2025-03-21,SKU_16,230,342.02,0,3977
2025-03-22,SKU_16,398,91.36,1,8815
2025-03-23,SKU_16,245,1246.11,0,6527
2025-03-24,SKU_16,399,706.39,1,3104
2025-03-25,SKU_16,195,309.03,0,2534
2025-03-26,SKU_16,198,1109.41,0,2155
2025-03-27,SKU_16,293,196.42,1,5772
2025-03-28,SKU_16,349,887.32,1,5318
2025-03-29,SKU_16,228,340.15,0,3219
2025-03-30,SKU_16,230,646.84,0,2325
2025-03-31,SKU_16,225,196.3,0,2541
2025-04-01,SKU_16,303,856.05,0,8488
2025-04-02,SKU_16,205,1135.76,0,5142
2025-04-03,SKU_16,193,1240.81,0,3387
2025-04-04,SKU_16,188,709.36,0,4920
2025-04-05,SKU_16,236,761.39,0,3706
2025-04-06,SKU_16,197,978.24,0,4386
2025-04-07,SKU_16,202,556.04,0,4252
2025-04-08,SKU_16,181,435.15,0,2396
2025-04-09,SKU_16,205,380.39,0,4274
2025-04-10,SKU_16,225,803.81,0,6238
2025-04-11,SKU_16,215,313.75,0,5369
2025-04-12,SKU_16,209,636.08,0,3158
2025-04-13,SKU_16,208,1134.67,0,2532
2025-04-14,SKU_16,197,491.06,0,4446
2025-04-15,SKU_16,182,1126.82,0,1811
2025-04-16,SKU_16,215,477.64,0,3838
2025-04-17,SKU_16,171,172.89,0,4634
2025-04-18,SKU_16,223,71.64,0,3505
2025-04-19,SKU_16,246,360.11,0,2506
2025-04-20,SKU_16,249,595.45,0,4279
2025-04-21,SKU_16,192,350.46,0,4554
2025-04-22,SKU_16,204,92.22,0,4881
2025-04-23,SKU_16,200,208.7,0,5315
2025-04-24,SKU_16,204,958.87,0,5745
2025-04-25,SKU_16,245,1235.56,1,5707
2025-04-26,SKU_16,241,760.33,0,3844
2025-04-27,SKU_16,225,481.78,0,2286
2025-04-28,SKU_16,217,884.17,0,6142
2025-04-29,SKU_16,375,404.43,1,3453
2025-04-30,SKU_16,217,569.24,0,3740
2025-05-01,SKU_16,184,930.76,0,2720
2025-05-02,SKU_16,190,848.34,0,4896
2025-05-03,SKU_16,201,224.63,0,2959
2025-05-04,SKU_16,176,936.44,0,4089
2025-05-05,SKU_16,221,659.58,0,5576
2025-05-06,SKU_16,199,956.74,0,2386
2025-05-07,SKU_16,168,825.41,0,3270
2025-05-08,SKU_16,193,1017.79,0,1512
2025-05-09,SKU_16,192,555.1,0,3720
2025-05-10,SKU_16,191,1181.56,0,4903
2025-05-11,SKU_16,183,304.01,0,4529
2025-05-12,SKU_16,194,573.69,0,4414
2025-05-13,SKU_16,212,889.08,0,2776
2025-05-14,SKU_16,205,1003.49,0,1851
2025-05-15,SKU_16,204,778.99,0,3590
2025-05-16,SKU_16,198,1002.96,0,3407
2025-05-17,SKU_16,185,524.29,0,1829
2025-05-18,SKU_16,179,1180.94,0,1434
2025-05-19,SKU_16,189,159.8,0,1940
2025-05-20,SKU_16,220,852.72,0,2115
2025-05-21,SKU_16,171,228.97,0,1366
2025-05-22,SKU_16,214,246.88,0,3118
2025-05-23,SKU_16,191,818.74,0,3662
2025-05-24,SKU_16,192,928.29,0,3521
2025-05-25,SKU_16,196,1100.0,0,1745
2025-05-26,SKU_16,187,520.37,0,2051
2025-05-27,SKU_16,210,878.78,0,2707
2025-05-28,SKU_16,206,793.34,0,3733
2025-05-29,SKU_16,202,952.4,0,3687
2025-05-30,SKU_16,205,1181.51,0,4277
2025-05-31,SKU_16,185,631.48,0,4090
2025-06-01,SKU_16,265,423.1,0,3424
2025-06-02,SKU_16,185,951.71,0,2188
2025-06-03,SKU_16,204,317.94,0,4498
2025-06-04,SKU_16,224,977.78,0,2484
2025-06-05,SKU_16,198,718.57,0,5520
2025-06-06,SKU_16,197,66.83,0,3981
2025-06-07,SKU_16,237,680.74,0,6545
2025-06-08,SKU_16,222,967.0,0,1958
2025-06-09,SKU_16,175,518.33,0,4386
2025-06-10,SKU_16,189,1121.71,0,4293
2025-06-11,SKU_16,169,689.21,0,3845
2025-06-12,SKU_16,183,1358.59,0,3090
2025-06-13,SKU_16,186,217.07,0,3001
2025-06-14,SKU_16,220,872.87,0,4182
2025-06-15,SKU_16,270,60.14,0,6422
2025-06-16,SKU_16,222,1055.86,0,6222
2025-06-17,SKU_16,182,103.88,0,3872
2025-06-18,SKU_16,191,202.56,0,3207
2025-06-19,SKU_16,201,380.72,0,2052
2025-06-20,SKU_16,199,947.48,0,4559
2025-06-21,SKU_16,211,222.38,0,2349
2025-06-22,SKU_16,232,1032.38,0,6269
2025-06-23,SKU_16,187,205.6,0,4310
2025-06-24,SKU_16,175,979.05,0,2779
2025-06-25,SKU_16,186,944.68,0,2443
2025-06-26,SKU_16,196,171.15,0,3057
2025-06-27,SKU_16,197,403.53,0,4696
2025-06-28,SKU_16,208,348.98,0,5770
2025-06-29,SKU_16,211,211.45,0,3610
2025-06-30,SKU_16,222,983.56,0,5746
2025-07-01,SKU_16,199,1182.02,0,3806
2025-07-02,SKU_16,222,908.86,0,6280
2025-07-03,SKU_16,204,728.29,0,4011
2025-07-04,SKU_16,210,688.31,0,3219
2025-07-05,SKU_16,202,621.83,0,4855
2025-07-06,SKU_16,213,501.73,0,2587
2025-07-07,SKU_16,206,345.12,0,5881
2025-07-08,SKU_16,177,685.54,0,2870
2025-07-09,SKU_16,220,160.06,0,3039
2025-07-10,SKU_16,193,35.0,0,2841
2025-07-11,SKU_16,196,332.23,0,2134
2025-07-12,SKU_16,203,586.99,0,2907
2025-07-13,SKU_16,189,508.26,0,2639
2025-07-14,SKU_16,213,366.05,0,3379
2025-07-15,SKU_16,203,1224.36,0,2844
2025-07-16,SKU_16,202,1156.36,0,3263
2025-07-17,SKU_16,195,360.9,0,2563
2025-07-18,SKU_16,221,670.69,0,5534
2025-07-19,SKU_16,226,790.07,0,5310
2025-07-20,SKU_16,228,561.14,0,5401
2025-07-21,SKU_16,188,1077.31,0,3871
2025-07-22,SKU_16,208,1219.01,0,2142
2025-07-23,SKU_16,179,45.91,0,2115
2025-07-24,SKU_16,208,175.51,0,2120
2025-07-25,SKU_16,198,511.91,0,4127
2025-07-26,SKU_16,260,1017.72,0,2893
2025-07-27,SKU_16,255,711.62,0,4113
2025-07-28,SKU_16,198,83.32,0,2237
2025-07-29,SKU_16,204,775.78,0,5795
2025-07-30,SKU_16,189,467.18,0,5493
2025-07-31,SKU_16,211,797.52,0,3324
2025-08-01,SKU_16,184,822.66,0,3306
2025-08-02,SKU_16,171,904.13,0,2197
2025-08-03,SKU_16,192,180.7,0,2594
2025-08-04,SKU_16,185,97.99,0,2619
2025-08-05,SKU_16,211,290.88,0,2118
2025-08-06,SKU_16,192,160.32,0,1529
